"iso_code","location","month","population","total_cases","total_deaths","new_cases_smoothed"
"MSR","Montserrat",2021-01-01,4981,13,1,0
"MSR","Montserrat",2021-02-01,4981,20,1,0.857
"MSR","Montserrat",2021-03-01,4981,20,1,0
"MSR","Montserrat",2021-04-01,4981,20,1,0
"MSR","Montserrat",2021-05-01,4981,20,1,0
"MSR","Montserrat",2021-06-01,4981,20,1,0
"MSR","Montserrat",2021-07-01,4981,21,1,0.143
"MSR","Montserrat",2021-08-01,4981,29,1,0.571
"MSR","Montserrat",2021-09-01,4981,34,1,0.714
"MSR","Montserrat",2021-10-01,4981,41,1,1
"MSR","Montserrat",2021-11-01,4981,44,1,0.429
"MSR","Montserrat",2021-12-01,4981,46,1,0.143
"MSR","Montserrat",2022-01-01,4981,163,1,9
"MSR","Montserrat",2022-02-01,4981,164,2,0.286
"MSR","Montserrat",2022-03-01,4981,164,2,0.143
"MUS","Mauritius",2020-03-01,1273428,125,NA,NA
"MUS","Mauritius",2020-04-01,1273428,332,10,20.429
"MUS","Mauritius",2020-05-01,1273428,335,10,0.429
"MUS","Mauritius",2020-06-01,1273428,341,10,0.571
"MUS","Mauritius",2020-07-01,1273428,344,10,0.143
"MUS","Mauritius",2020-08-01,1273428,355,10,1.286
"MUS","Mauritius",2020-09-01,1273428,381,10,2
"MUS","Mauritius",2020-10-01,1273428,441,10,4
"MUS","Mauritius",2020-11-01,1273428,504,10,3.571
"MUS","Mauritius",2020-12-01,1273428,527,10,2.571
"MUS","Mauritius",2021-01-01,1273428,568,10,2.143
"MUS","Mauritius",2021-02-01,1273428,610,10,2.429
"MUS","Mauritius",2021-03-01,1273428,963,10,21.571
"MUS","Mauritius",2021-04-01,1273428,1206,16,34.571
"MUS","Mauritius",2021-05-01,1273428,1411,18,12.714
"MUS","Mauritius",2021-06-01,1273428,1898,18,35.857
"MUS","Mauritius",2021-07-01,1273428,4214,20,178.571
"MUS","Mauritius",2021-08-01,1273428,10676,31,345.857
"MUS","Mauritius",2021-09-01,1273428,15695,84,399.857
"MUS","Mauritius",2021-10-01,1273428,22852,176,808.857
"MUS","Mauritius",2021-11-01,1273428,55634,527,1707.714
"MUS","Mauritius",2021-12-01,1273428,68480,786,NA
"MUS","Mauritius",2022-01-01,1273428,70862,786,NA
"MUS","Mauritius",2022-02-01,1273428,70862,786,60.286
"MUS","Mauritius",2022-03-01,1273428,70862,786,0
"MWI","Malawi",2020-03-01,19647681,NA,NA,NA
"MWI","Malawi",2020-04-01,19647681,NA,NA,NA
"MWI","Malawi",2020-05-01,19647681,284,4,28.714
"MWI","Malawi",2020-06-01,19647681,1224,14,60.143
"MWI","Malawi",2020-07-01,19647681,4078,114,110
"MWI","Malawi",2020-08-01,19647681,5566,175,104.714
"MWI","Malawi",2020-09-01,19647681,5773,179,21.857
"MWI","Malawi",2020-10-01,19647681,5930,184,6.143
"MWI","Malawi",2020-11-01,19647681,6028,185,6.571
"MWI","Malawi",2020-12-01,19647681,6583,189,43.714
"MWI","Malawi",2021-01-01,19647681,23963,702,994.286
"MWI","Malawi",2021-02-01,19647681,31945,1044,625.429
"MWI","Malawi",2021-03-01,19647681,33551,1117,152.286
"MWI","Malawi",2021-04-01,19647681,34078,1148,32
"MWI","Malawi",2021-05-01,19647681,34338,1155,13.143
"MWI","Malawi",2021-06-01,19647681,36126,1196,144.429
"MWI","Malawi",2021-07-01,19647681,52347,1635,741.714
"MWI","Malawi",2021-08-01,19647681,60494,2177,570.571
"MWI","Malawi",2021-09-01,19647681,61580,2282,89.857
"MWI","Malawi",2021-10-01,19647681,61796,2301,17.429
"MWI","Malawi",2021-11-01,19647681,61916,2306,7.286
"MWI","Malawi",2021-12-01,19647681,75075,2364,904
"MWI","Malawi",2022-01-01,19647681,84475,2561,735.143
"MWI","Malawi",2022-02-01,19647681,85339,2615,79.857
"MWI","Malawi",2022-03-01,19647681,85411,2618,15.571
"MYS","Malaysia",2020-01-01,32776195,NA,NA,NA
"MYS","Malaysia",2020-02-01,32776195,29,NA,1.429
"MYS","Malaysia",2020-03-01,32776195,2766,NA,166.286
"MYS","Malaysia",2020-04-01,32776195,6002,103,173
"MYS","Malaysia",2020-05-01,32776195,7819,115,89.429
"MYS","Malaysia",2020-06-01,32776195,8639,121,88.286
"MYS","Malaysia",2020-07-01,32776195,8976,125,18.286
"MYS","Malaysia",2020-08-01,32776195,9340,127,17.286
"MYS","Malaysia",2020-09-01,32776195,11224,136,111
"MYS","Malaysia",2020-10-01,32776195,31548,263,926.286
"MYS","Malaysia",2020-11-01,32776195,65697,360,1387.143
"MYS","Malaysia",2020-12-01,32776195,113010,471,1813.143
"MYS","Malaysia",2021-01-01,32776195,214959,760,4451.143
"MYS","Malaysia",2021-02-01,32776195,300752,1135,4753.571
"MYS","Malaysia",2021-03-01,32776195,345500,1272,2402.714
"MYS","Malaysia",2021-04-01,32776195,408713,1506,3025.429
"MYS","Malaysia",2021-05-01,32776195,572357,2796,7679.571
"MYS","Malaysia",2021-06-01,32776195,751979,5170,7735.714
"MYS","Malaysia",2021-07-01,32776195,1113272,9024,16697
"MYS","Malaysia",2021-08-01,32776195,1746254,16664,21807.429
"MYS","Malaysia",2021-09-01,32776195,2245695,26335,21253.143
"MYS","Malaysia",2021-10-01,32776195,2471642,28912,12336
"MYS","Malaysia",2021-11-01,32776195,2632782,30425,5816
"MYS","Malaysia",2021-12-01,32776195,2758086,31487,5055.143
"MYS","Malaysia",2022-01-01,32776195,2870758,31978,4942.714
"MYS","Malaysia",2022-02-01,32776195,3442736,32749,28835.429
"MYS","Malaysia",2022-03-01,32776195,3595172,33173,28571.714
"NAM","Namibia",2020-03-01,2587344,11,NA,NA
"NAM","Namibia",2020-04-01,2587344,16,NA,1
"NAM","Namibia",2020-05-01,2587344,24,NA,0.857
"NAM","Namibia",2020-06-01,2587344,205,NA,19
"NAM","Namibia",2020-07-01,2587344,2129,NA,83.429
"NAM","Namibia",2020-08-01,2587344,7550,75,257.143
"NAM","Namibia",2020-09-01,2587344,11265,121,218.857
"NAM","Namibia",2020-10-01,2587344,12935,133,93.429
"NAM","Namibia",2020-11-01,2587344,14380,151,70.714
"NAM","Namibia",2020-12-01,2587344,23941,205,480.286
"NAM","Namibia",2021-01-01,2587344,33944,352,469
"NAM","Namibia",2021-02-01,2587344,38845,424,219.429
"NAM","Namibia",2021-03-01,2587344,44139,523,189.429
"NAM","Namibia",2021-04-01,2587344,48351,642,200.286
"NAM","Namibia",2021-05-01,2587344,55549,830,334.571
"NAM","Namibia",2021-06-01,2587344,89917,1521,1797.714
"NAM","Namibia",2021-07-01,2587344,118922,3044,1783.571
"NAM","Namibia",2021-08-01,2587344,125046,3375,383.143
"NAM","Namibia",2021-09-01,2587344,127589,3511,150.429
"NAM","Namibia",2021-10-01,2587344,128927,3554,87
"NAM","Namibia",2021-11-01,2587344,129187,3573,14.143
"NAM","Namibia",2021-12-01,2587344,147974,3633,1268.857
"NAM","Namibia",2022-01-01,2587344,155899,3967,611.429
"NAM","Namibia",2022-02-01,2587344,157225,4007,77.857
"NAM","Namibia",2022-03-01,2587344,157324,4013,30.714
"NCL","New Caledonia",2020-03-01,288217,16,NA,NA
"NCL","New Caledonia",2020-04-01,288217,18,NA,NA
"NCL","New Caledonia",2020-05-01,288217,19,NA,0.143
"NCL","New Caledonia",2020-06-01,288217,21,NA,0.286
"NCL","New Caledonia",2020-07-01,288217,22,NA,0.143
"NCL","New Caledonia",2020-08-01,288217,23,NA,0.143
"NCL","New Caledonia",2020-09-01,288217,27,NA,0.429
"NCL","New Caledonia",2020-10-01,288217,28,NA,0.143
"NCL","New Caledonia",2020-11-01,288217,33,NA,0.286
"NCL","New Caledonia",2020-12-01,288217,38,NA,0.429
"NCL","New Caledonia",2021-01-01,288217,47,NA,0.571
"NCL","New Caledonia",2021-02-01,288217,58,NA,0.714
"NCL","New Caledonia",2021-03-01,288217,121,NA,4.714
"NCL","New Caledonia",2021-04-01,288217,124,NA,0.429
"NCL","New Caledonia",2021-05-01,288217,128,NA,0.429
"NCL","New Caledonia",2021-06-01,288217,129,NA,0.286
"NCL","New Caledonia",2021-07-01,288217,134,NA,0.571
"NCL","New Caledonia",2021-08-01,288217,136,NA,0.429
"NCL","New Caledonia",2021-09-01,288217,7428,NA,482.714
"NCL","New Caledonia",2021-10-01,288217,10968,265,281.857
"NCL","New Caledonia",2021-11-01,288217,12159,276,61.714
"NCL","New Caledonia",2021-12-01,288217,12826,281,43.286
"NCL","New Caledonia",2022-01-01,288217,20486,283,640.857
"NCL","New Caledonia",2022-02-01,288217,54177,299,1394
"NCL","New Caledonia",2022-03-01,288217,56833,302,NA
"NER","Niger",2020-03-01,25130810,27,NA,NA
"NER","Niger",2020-04-01,25130810,719,32,49.571
"NER","Niger",2020-05-01,25130810,958,64,13.571
"NER","Niger",2020-06-01,25130810,1075,67,9.429
"NER","Niger",2020-07-01,25130810,1136,69,NA
"NER","Niger",2020-08-01,25130810,1176,69,NA
"NER","Niger",2020-09-01,25130810,1197,69,1.571
"NER","Niger",2020-10-01,25130810,1220,69,1.286
"NER","Niger",2020-11-01,25130810,1548,72,23.857
"NER","Niger",2020-12-01,25130810,3323,104,73.571
"NER","Niger",2021-01-01,25130810,4517,159,67
"NER","Niger",2021-02-01,25130810,4740,172,26.286
"NER","Niger",2021-03-01,25130810,5001,186,16.714
"NER","Niger",2021-04-01,25130810,5228,191,12.143
"NER","Niger",2021-05-01,25130810,5410,192,12
"NER","Niger",2021-06-01,25130810,5489,193,4.286
"NER","Niger",2021-07-01,25130810,5623,195,7.429
"NER","Niger",2021-08-01,25130810,5849,199,10.429
"NER","Niger",2021-09-01,25130810,6008,201,7.143
"NER","Niger",2021-10-01,25130810,6366,213,16
"NER","Niger",2021-11-01,25130810,7007,259,30.857
"NER","Niger",2021-12-01,25130810,7405,275,20.286
"NER","Niger",2022-01-01,25130810,8652,298,102.286
"NER","Niger",2022-02-01,25130810,8754,307,7.429
"NER","Niger",2022-03-01,25130810,8760,307,2
"NGA","Nigeria",2020-02-01,211400704,1,NA,NA
"NGA","Nigeria",2020-03-01,211400704,135,NA,NA
"NGA","Nigeria",2020-04-01,211400704,1932,58,135.857
"NGA","Nigeria",2020-05-01,211400704,10162,287,332.714
"NGA","Nigeria",2020-06-01,211400704,25694,590,617.571
"NGA","Nigeria",2020-07-01,211400704,43151,879,642.286
"NGA","Nigeria",2020-08-01,211400704,54008,1013,508.571
"NGA","Nigeria",2020-09-01,211400704,58848,1112,206.714
"NGA","Nigeria",2020-10-01,211400704,62853,1144,172
"NGA","Nigeria",2020-11-01,211400704,67557,1173,176.857
"NGA","Nigeria",2020-12-01,211400704,87607,1289,860.143
"NGA","Nigeria",2021-01-01,211400704,131242,1586,1665.571
"NGA","Nigeria",2021-02-01,211400704,155657,1907,1321.857
"NGA","Nigeria",2021-03-01,211400704,162891,2057,485.857
"NGA","Nigeria",2021-04-01,211400704,165110,2063,103.143
"NGA","Nigeria",2021-05-01,211400704,166518,2099,65.286
"NGA","Nigeria",2021-06-01,211400704,167618,2120,70.143
"NGA","Nigeria",2021-07-01,211400704,173908,2149,443.571
"NGA","Nigeria",2021-08-01,211400704,192431,2469,776.571
"NGA","Nigeria",2021-09-01,211400704,205779,2721,595.143
"NGA","Nigeria",2021-10-01,211400704,211961,2896,278.429
"NGA","Nigeria",2021-11-01,211400704,214218,2977,125.714
"NGA","Nigeria",2021-12-01,211400704,241513,3030,2011.143
"NGA","Nigeria",2022-01-01,211400704,253181,3136,980.429
"NGA","Nigeria",2022-02-01,211400704,254560,3142,100.571
"NGA","Nigeria",2022-03-01,211400704,254637,3142,35.143
"NIC","Nicaragua",2020-03-01,6702379,5,NA,NA
"NIC","Nicaragua",2020-04-01,6702379,14,3,0.429
"NIC","Nicaragua",2020-05-01,6702379,759,35,72.143
"NIC","Nicaragua",2020-06-01,6702379,2519,83,68.571
"NIC","Nicaragua",2020-07-01,6702379,3672,116,49.857
"NIC","Nicaragua",2020-08-01,6702379,4494,137,33.286
"NIC","Nicaragua",2020-09-01,6702379,5170,151,24.857
"NIC","Nicaragua",2020-10-01,6702379,5514,156,13.857
"NIC","Nicaragua",2020-11-01,6702379,5784,160,21
"NIC","Nicaragua",2020-12-01,6702379,6046,165,15.429
"NIC","Nicaragua",2021-01-01,6702379,6253,169,7.857
"NIC","Nicaragua",2021-02-01,6702379,6445,173,7.286
"NIC","Nicaragua",2021-03-01,6702379,6677,178,6.857
"NIC","Nicaragua",2021-04-01,6702379,6898,182,9
"NIC","Nicaragua",2021-05-01,6702379,7324,186,18.714
"NIC","Nicaragua",2021-06-01,6702379,8178,191,36.857
"NIC","Nicaragua",2021-07-01,6702379,9470,195,51.714
"NIC","Nicaragua",2021-08-01,6702379,11735,200,130.857
"NIC","Nicaragua",2021-09-01,6702379,14448,204,102.571
"NIC","Nicaragua",2021-10-01,6702379,16422,208,102.571
"NIC","Nicaragua",2021-11-01,6702379,17254,212,46.286
"NIC","Nicaragua",2021-12-01,6702379,17487,217,14.571
"NIC","Nicaragua",2022-01-01,6702379,17650,220,6.571
"NIC","Nicaragua",2022-02-01,6702379,18004,224,15.571
"NIC","Nicaragua",2022-03-01,6702379,18105,225,NA
"NIU","Niue",2021-06-01,1614,NA,NA,NA
"NIU","Niue",2021-07-01,1614,NA,NA,NA
"NIU","Niue",2021-08-01,1614,NA,NA,NA
"NIU","Niue",2021-09-01,1614,NA,NA,NA
"NIU","Niue",2021-10-01,1614,NA,NA,NA
"NIU","Niue",2021-11-01,1614,NA,NA,NA
"NLD","Netherlands",2020-02-01,17173094,10,NA,NA
"NLD","Netherlands",2020-03-01,17173094,13620,NA,NA
"NLD","Netherlands",2020-04-01,17173094,39866,4808,1121.714
"NLD","Netherlands",2020-05-01,17173094,46622,5971,435.571
"NLD","Netherlands",2020-06-01,17173094,50412,6128,193.429
"NLD","Netherlands",2020-07-01,17173094,54860,6174,292
"NLD","Netherlands",2020-08-01,17173094,71605,6241,669.429
"NLD","Netherlands",2020-09-01,17173094,124764,6428,3001
"NLD","Netherlands",2020-10-01,17173094,360687,7417,10024.571
"NLD","Netherlands",2020-11-01,17173094,528589,9401,9513.857
"NLD","Netherlands",2020-12-01,17173094,806620,11459,11742.143
"NLD","Netherlands",2021-01-01,17173094,983516,14025,8560.714
"NLD","Netherlands",2021-02-01,17173094,1094509,15590,4582.286
"NLD","Netherlands",2021-03-01,17173094,1282590,16565,7404.143
"NLD","Netherlands",2021-04-01,17173094,1504337,17175,8290.571
"NLD","Netherlands",2021-05-01,17173094,1654194,17651,7491
"NLD","Netherlands",2021-06-01,17173094,1688443,17778,2884.429
"NLD","Netherlands",2021-07-01,17173094,1870585,17861,10084.429
"NLD","Netherlands",2021-08-01,17173094,1947601,18061,3228.571
"NLD","Netherlands",2021-09-01,17173094,2009046,18236,2559.857
"NLD","Netherlands",2021-10-01,17173094,2144240,18486,7414.714
"NLD","Netherlands",2021-11-01,17173094,2666279,19489,22472.429
"NLD","Netherlands",2021-12-01,17173094,3153512,20999,21771.143
"NLD","Netherlands",2022-01-01,17173094,4547587,21356,75721.714
"NLD","Netherlands",2022-02-01,17173094,6455310,21660,125321
"NLD","Netherlands",2022-03-01,17173094,6734097,21714,57106.857
"NOR","Norway",2020-02-01,5465629,NA,NA,NA
"NOR","Norway",2020-03-01,5465629,4641,NA,NA
"NOR","Norway",2020-04-01,5465629,7738,210,254.143
"NOR","Norway",2020-05-01,5465629,8440,236,45.714
"NOR","Norway",2020-06-01,5465629,8879,250,17.286
"NOR","Norway",2020-07-01,5465629,9240,255,21.143
"NOR","Norway",2020-08-01,5465629,10782,264,55.571
"NOR","Norway",2020-09-01,5465629,14027,274,114.429
"NOR","Norway",2020-10-01,5465629,20331,282,368.857
"NOR","Norway",2020-11-01,5465629,36150,332,678.429
"NOR","Norway",2020-12-01,5465629,49567,436,519.429
"NOR","Norway",2021-01-01,5465629,62966,564,679.714
"NOR","Norway",2021-02-01,5465629,71006,622,358.714
"NOR","Norway",2021-03-01,5465629,96079,673,961.429
"NOR","Norway",2021-04-01,5465629,112970,756,833.571
"NOR","Norway",2021-05-01,5465629,125116,783,481.429
"NOR","Norway",2021-06-01,5465629,131316,794,344.714
"NOR","Norway",2021-07-01,5465629,137627,799,286.857
"NOR","Norway",2021-08-01,5465629,160174,814,1335.571
"NOR","Norway",2021-09-01,5465629,189431,861,1460.714
"NOR","Norway",2021-10-01,5465629,207280,900,966.143
"NOR","Norway",2021-11-01,5465629,267843,1054,3003
"NOR","Norway",2021-12-01,5465629,394259,1305,5226.429
"NOR","Norway",2022-01-01,5465629,781049,1440,20411
"NOR","Norway",2022-02-01,5465629,1242160,1598,20313.286
"NOR","Norway",2022-03-01,5465629,1305006,1664,13249.571
"NPL","Nepal",2020-01-01,29674920,1,NA,NA
"NPL","Nepal",2020-02-01,29674920,1,NA,0
"NPL","Nepal",2020-03-01,29674920,5,NA,0.571
"NPL","Nepal",2020-04-01,29674920,57,NA,4.571
"NPL","Nepal",2020-05-01,29674920,1572,NA,NA
"NPL","Nepal",2020-06-01,29674920,13564,29,535.143
"NPL","Nepal",2020-07-01,29674920,19771,56,500.571
"NPL","Nepal",2020-08-01,29674920,39460,228,968.857
"NPL","Nepal",2020-09-01,29674920,77817,498,1430.429
"NPL","Nepal",2020-10-01,29674920,170743,937,3839.429
"NPL","Nepal",2020-11-01,29674920,233452,1508,3036.571
"NPL","Nepal",2020-12-01,29674920,260593,1856,1460
"NPL","Nepal",2021-01-01,29674920,270959,2029,545.571
"NPL","Nepal",2021-02-01,29674920,274143,2774,189.857
"NPL","Nepal",2021-03-01,29674920,277309,3030,133.286
"NPL","Nepal",2021-04-01,29674920,323187,3279,4083.714
"NPL","Nepal",2021-05-01,29674920,561302,7386,8962.714
"NPL","Nepal",2021-06-01,29674920,638805,9112,5391.286
"NPL","Nepal",2021-07-01,29674920,695389,9857,2343
"NPL","Nepal",2021-08-01,29674920,762647,10750,2654.714
"NPL","Nepal",2021-09-01,29674920,795061,11135,1633.143
"NPL","Nepal",2021-10-01,29674920,812570,11407,869.571
"NPL","Nepal",2021-11-01,29674920,821366,11526,468.857
"NPL","Nepal",2021-12-01,29674920,828431,11594,248
"NPL","Nepal",2022-01-01,29674920,953913,11743,8523.571
"NPL","Nepal",2022-02-01,29674920,976984,11936,4241.429
"NPL","Nepal",2022-03-01,29674920,977447,11945,138.714
"NRU","Nauru",2021-04-01,10873,NA,NA,NA
"NRU","Nauru",2021-05-01,10873,NA,NA,NA
"NRU","Nauru",2021-06-01,10873,NA,NA,NA
"NRU","Nauru",2021-07-01,10873,NA,NA,NA
"NRU","Nauru",2021-08-01,10873,NA,NA,NA
"NRU","Nauru",2021-09-01,10873,NA,NA,NA
"NRU","Nauru",2021-10-01,10873,NA,NA,NA
"NRU","Nauru",2021-11-01,10873,NA,NA,NA
"NRU","Nauru",2021-12-01,10873,NA,NA,NA
"NRU","Nauru",2022-01-01,10873,NA,NA,NA
"NZL","New Zealand",2020-02-01,5126300,1,NA,NA
"NZL","New Zealand",2020-03-01,5126300,647,NA,NA
"NZL","New Zealand",2020-04-01,5126300,1479,19,NA
"NZL","New Zealand",2020-05-01,5126300,1504,22,NA
"NZL","New Zealand",2020-06-01,5126300,1528,22,2.143
"NZL","New Zealand",2020-07-01,5126300,1562,22,1.857
"NZL","New Zealand",2020-08-01,5126300,1752,22,11.286
"NZL","New Zealand",2020-09-01,5126300,1848,25,8.857
"NZL","New Zealand",2020-10-01,5126300,1959,25,7.714
"NZL","New Zealand",2020-11-01,5126300,2059,25,4.857
"NZL","New Zealand",2020-12-01,5126300,2162,25,4.857
"NZL","New Zealand",2021-01-01,5126300,2305,25,NA
"NZL","New Zealand",2021-02-01,5126300,2378,26,NA
"NZL","New Zealand",2021-03-01,5126300,2501,26,6
"NZL","New Zealand",2021-04-01,5126300,2613,26,10.857
"NZL","New Zealand",2021-05-01,5126300,2673,26,NA
"NZL","New Zealand",2021-06-01,5126300,2742,26,3.857
"NZL","New Zealand",2021-07-01,5126300,2873,26,7.429
"NZL","New Zealand",2021-08-01,5126300,3569,26,66.429
"NZL","New Zealand",2021-09-01,5126300,4291,27,61.714
"NZL","New Zealand",2021-10-01,5126300,6594,28,120.714
"NZL","New Zealand",2021-11-01,5126300,11723,44,194.714
"NZL","New Zealand",2021-12-01,5126300,14118,51,158
"NZL","New Zealand",2022-01-01,5126300,16620,53,133.286
"NZL","New Zealand",2022-02-01,5126300,118812,56,11807.143
"NZL","New Zealand",2022-03-01,5126300,222767,65,21663.571
"OMN","Oman",2020-02-01,5223376,6,NA,NA
"OMN","Oman",2020-03-01,5223376,192,NA,16.143
"OMN","Oman",2020-04-01,5223376,2348,11,104.571
"OMN","Oman",2020-05-01,5223376,11437,49,523.857
"OMN","Oman",2020-06-01,5223376,40070,176,1239.857
"OMN","Oman",2020-07-01,5223376,79159,421,1577.143
"OMN","Oman",2020-08-01,5223376,85722,685,614.429
"OMN","Oman",2020-09-01,5223376,98585,935,593.429
"OMN","Oman",2020-10-01,5223376,114434,1208,792
"OMN","Oman",2020-11-01,5223376,123699,1423,400.286
"OMN","Oman",2020-12-01,5223376,128867,1499,250
"OMN","Oman",2021-01-01,5223376,134326,1529,183.143
"OMN","Oman",2021-02-01,5223376,141496,1570,304.857
"OMN","Oman",2021-03-01,5223376,159218,1678,873.286
"OMN","Oman",2021-04-01,5223376,193253,2010,1278.286
"OMN","Oman",2021-05-01,5223376,217224,2345,1139.286
"OMN","Oman",2021-06-01,5223376,268545,3100,2018.857
"OMN","Oman",2021-07-01,5223376,295857,3814,1994.571
"OMN","Oman",2021-08-01,5223376,302300,4064,411.571
"OMN","Oman",2021-09-01,5223376,303769,4096,101.429
"OMN","Oman",2021-10-01,5223376,304291,4111,31.143
"OMN","Oman",2021-11-01,5223376,304554,4113,16.571
"OMN","Oman",2021-12-01,5223376,305489,4116,72.143
"OMN","Oman",2022-01-01,5223376,338880,4146,2113.571
"OMN","Oman",2022-02-01,5223376,382244,4244,2246.714
"OMN","Oman",2022-03-01,5223376,383874,4248,NA
"OWID_AFR","Africa",2020-02-01,1373486472,NA,NA,NA
"OWID_AFR","Africa",2020-03-01,1373486472,5761,NA,502.429
"OWID_AFR","Africa",2020-04-01,1373486472,38753,1634,1629.429
"OWID_AFR","Africa",2020-05-01,1373486472,146551,4222,4992.286
"OWID_AFR","Africa",2020-06-01,1373486472,404891,10146,11496
"OWID_AFR","Africa",2020-07-01,1373486472,928075,19680,18163.714
"OWID_AFR","Africa",2020-08-01,1373486472,1252228,29812,16606.286
"OWID_AFR","Africa",2020-09-01,1373486472,1481930,35863,8046.143
"OWID_AFR","Africa",2020-10-01,1373486472,1785475,42853,10970.429
"OWID_AFR","Africa",2020-11-01,1373486472,2174318,51992,13648.857
"OWID_AFR","Africa",2020-12-01,1373486472,2760454,65468,23078.857
"OWID_AFR","Africa",2021-01-01,1373486472,3569601,90970,32745.571
"OWID_AFR","Africa",2021-02-01,1373486472,3897281,103706,17967.429
"OWID_AFR","Africa",2021-03-01,1373486472,4217242,112755,11677.429
"OWID_AFR","Africa",2021-04-01,1373486472,4557665,121782,13063.857
"OWID_AFR","Africa",2021-05-01,1373486472,4840335,130634,10741
"OWID_AFR","Africa",2021-06-01,1373486472,5504517,142935,31909.714
"OWID_AFR","Africa",2021-07-01,1373486472,6709345,170068,41903.857
"OWID_AFR","Africa",2021-08-01,1373486472,7790398,196278,39511.143
"OWID_AFR","Africa",2021-09-01,1373486472,8310766,210407,28316.571
"OWID_AFR","Africa",2021-10-01,1373486472,8504545,218244,11510.143
"OWID_AFR","Africa",2021-11-01,1373486472,8687160,223168,6450.286
"OWID_AFR","Africa",2021-12-01,1373486472,9756168,228453,43132.571
"OWID_AFR","Africa",2022-01-01,1373486472,10852013,238959,46019.571
"OWID_AFR","Africa",2022-02-01,1373486472,11236404,248705,28384
"OWID_AFR","Africa",2022-03-01,1373486472,11268386,249206,7731.714
"OWID_ASI","Asia",2020-01-01,4678444992,9889,213,NA
"OWID_ASI","Asia",2020-02-01,4678444992,83728,2904,4618.857
"OWID_ASI","Asia",2020-03-01,4678444992,178990,7141,6983.714
"OWID_ASI","Asia",2020-04-01,4678444992,520649,18703,12858.714
"OWID_ASI","Asia",2020-05-01,4678444992,1138617,30828,25344.429
"OWID_ASI","Asia",2020-06-01,4678444992,2305132,56972,45536
"OWID_ASI","Asia",2020-07-01,4678444992,4296460,96722,77402.143
